Date,account_entry,Particulars,Vch  Type,Vch  No.,Debit,Credit
2019-02-02,Dr,Salary  Payable,Payment,966.0,0.0,12737.0
2019-02-02,Dr,Salary  Payable,Payment,967.0,0.0,7590.0
2019-02-02,Dr,Salary  Payable,Payment,968.0,0.0,13337.0
2019-02-02,Dr,Salary  Payable,Payment,969.0,0.0,3059.0
2019-02-02,Dr,Salary  Payable,Payment,970.0,0.0,6955.0
2019-02-02,Dr,Salary  Payable,Payment,971.0,0.0,6259.0
2019-02-02,Dr,Salary  Payable,Payment,972.0,0.0,12299.0
2019-02-02,Dr,Capital  First  Ltd,Payment,973.0,0.0,55314.0
2019-02-02,Dr,Capital  First  Ltd,Payment,974.0,0.0,55314.0
2019-02-02,Cr,Capital  First  Ltd,Receipt,194.0,55314.0,0.0
2019-02-05,Dr,TDS  on  Salary  (192),Payment,975.0,0.0,172401.0
2019-02-05,Dr,Sridhar    New  Office  Rent,Payment,976.0,0.0,115500.0
2019-02-05,Dr,Travelling  Expenses,Payment,977.0,0.0,11800.0
2019-02-05,Cr,Collabera  Technologies  Private  Limited,Receipt,195.0,129347.0,0.0
2019-02-06,Dr,General  Drawings,Payment,978.0,0.0,15000.0
2019-02-06,Dr,General  Drawings,Payment,979.0,0.0,15000.0
2019-02-06,Dr,General  Drawings,Payment,980.0,0.0,6095.0
2019-02-06,Dr,Travelling  Expenses,Payment,981.0,0.0,1400.0
2019-02-07,Dr,General  Drawings,Payment,982.0,0.0,24000.0
2019-02-07,Cr,Tecknodreams  Software  Consulting  Pvt  Ltd  -Sapphire_x000D_ 
,Receipt,196.0,28548.0,0.0
2019-02-08,Dr,Apartment  EMI,Payment,983.0,0.0,25000.0
2019-02-08,Cr,M/s.  Think  N  Solutions  Pvt  Ltd.,Receipt,197.0,62710.0,0.0
2019-02-08,Dr,Travelling  Expenses,Payment,984.0,0.0,1061.0
2019-02-08,Dr,Salary  Payable,Payment,985.0,0.0,4590.0
2019-02-08,Dr,Salary  Payable,Payment,986.0,0.0,4313.0
2019-02-08,Dr,Salary  Payable,Payment,987.0,0.0,103400.0
2019-02-08,Dr,Shankar  Radhakrishnan,Payment,988.0,0.0,135000.0
2019-02-08,Dr,Kapil  Gahlot,Payment,989.0,0.0,97186.0
2019-02-11,Cr,The  Math  Company  Pvt  Ltd,Receipt,198.0,299700.0,0.0
2019-02-11,Dr,General  Drawings,Payment,990.0,0.0,8000.0
2019-02-11,Dr,Salary  Payable,Payment,991.0,0.0,6500.0
2019-02-11,Dr,Telephone  and  Internet  Expenses,Payment,992.0,0.0,45000.0
2019-02-11,Cr,Other  Income,Receipt,199.0,10.5,0.0
2019-02-11,Dr,General  Drawings,Payment,993.0,0.0,38188.0
2019-02-11,Cr,Millennium  Info  Tech  Inc,Receipt,200.0,1178804.0,0.0
2019-02-11,Dr,Bank  Charges,Payment,994.0,0.0,1022.18
2019-02-12,Dr,Salary  Payable,Payment,995.0,0.0,53225.0
2019-02-12,Dr,Salary  Payable,Payment,996.0,0.0,167823.0
2019-02-12,Dr,Salary  Payable,Payment,997.0,0.0,141118.0
2019-02-12,Dr,Salary  Payable,Payment,998.0,0.0,6500.0
2019-02-13,Dr,General  Drawings,Payment,999.0,0.0,50000.0
2019-02-13,Dr,General  Drawings,Payment,1000.0,0.0,10000.0
2019-02-14,Cr,Data  Semantics  Private  Limited,Receipt,201.0,150000.0,0.0
2019-02-14,Dr,Employee  Contribution  to  Provident  Fund,Payment,1001.0,0.0,406837.0
2019-02-15,Dr,General  Drawings,Payment,1002.0,0.0,30000.0
2019-02-15,Dr,SP  Business  Corporation,Payment,1003.0,0.0,97490.0
2019-02-15,Dr,Employee  Contribution  to  ESI,Payment,1004.0,0.0,56297.0
2019-02-15,Dr,Electricity  /  Water  &  Utility  Charges,Payment,1005.0,0.0,7942.0
2019-02-15,Dr,Staff  Welfare,Payment,1006.0,0.0,3819.0
2019-02-15,Dr,General  Drawings,Payment,1007.0,0.0,2914.8
2019-02-15,Dr,General  Drawings,Payment,1008.0,0.0,25000.0
2019-02-15,Dr,General  Drawings,Payment,1009.0,0.0,650.0
2019-02-16,Cr,MetricStream  Infotech  (India)  Pvt  Ltd.,Receipt,202.0,144405.0,0.0
2019-02-16,Dr,Rental  Deposit,Payment,1010.0,0.0,500000.0
2019-02-17,Dr,Telephone  and  Internet  Expenses,Payment,1011.0,0.0,1349.65
2019-02-17,Dr,Telephone  and  Internet  Expenses,Payment,1012.0,0.0,1300.0
2019-02-19,Dr,General  Drawings,Payment,1013.0,0.0,25000.0
2019-02-19,Dr,Travelling  Expenses,Payment,1014.0,0.0,26145.0
2019-02-19,Cr,Aprameyah  Technologies,Receipt,203.0,54000.0,0.0
2019-02-19,Cr,Other  Income,Receipt,204.0,21.86,0.0
2019-02-20,Dr,Electricity  /  Water  &  Utility  Charges,Payment,1015.0,0.0,4278.0
2019-02-20,Dr,Electronic  Cash  Ledger,Payment,1016.0,0.0,397705.0
2019-02-21,Cr,SOURCEEDGE  SOFTWARE  TECHNOLOGIES  PVT.  LTD.,Receipt,205.0,111629.0,0.0
2019-02-22,Dr,Telephone  and  Internet  Expenses,Payment,1017.0,0.0,600.0
2019-02-22,Cr,COOKIE  ANALYTIX  PRIVATE  LIMITED,Receipt,206.0,223020.0,0.0
2019-02-22,Cr,Fintellix  Solutions  Pvt.  Ltd  (Formerly  ICreate)_x000D_ 
,Receipt,207.0,1321448.0,0.0
2019-02-23,Dr,General  Drawings,Payment,1018.0,0.0,14500.0
2019-02-25,Dr,Office  Rent,Payment,1019.0,0.0,81000.0
2019-02-25,Dr,Samruddhi  Facility  Management  &  Services,Payment,1020.0,0.0,39896.0
2019-02-25,Dr,Petty  Cash  -  Expenses,Payment,1021.0,0.0,20000.0
2019-02-26,Cr,General  Drawings,Receipt,208.0,50000.0,0.0
2019-02-26,Dr,Nagaraj  Blinds,Payment,1022.0,0.0,10000.0
2019-02-26,Dr,Travelling  Expenses,Payment,1023.0,0.0,12000.0
2019-02-26,Dr,Monster.Com  India  Pvt  Ltd,Payment,1024.0,0.0,31050.0
2019-02-26,Dr,Travelling  Expenses,Payment,1025.0,0.0,12000.0
2019-02-26,Cr,Otaras  Inc,Receipt,209.0,1218392.48,0.0
2019-02-26,Cr,ALTELIJENT,Receipt,210.0,710870.48,0.0
2019-02-26,Dr,Bank  Charges,Payment,1026.0,0.0,729.78
2019-02-27,Cr,Aprameyah  Technologies,Receipt,211.0,71280.0,0.0
2019-02-27,Cr,Zensar  Technologies  Ltd,Receipt,212.0,117000.0,0.0
2019-02-27,Dr,General  Drawings,Payment,1027.0,0.0,45000.0
2019-02-27,Cr,10I  Commerce  Services  Private  Limited-ShopX,Receipt,213.0,209807.0,0.0
2019-02-27,Dr,General  Drawings,Payment,1028.0,0.0,10000.0
2019-02-28,Dr,Bank  Charges,Payment,1029.0,0.0,5371.0
2019-02-28,Dr,Travelling  Expenses,Payment,1030.0,0.0,9500.0
2019-02-28,Cr,INTSOL  CONSULTANTS  PRIVATE  LIMITED,Receipt,214.0,64800.0,0.0
2019-02-28,Cr,IMS  Health  Analytics  Services  Private  Limited,Receipt,215.0,2296051.5,0.0
2019-03-01,Dr,Salary  Payable,Payment,1031.0,0.0,3043817.0
2019-03-02,Dr,General  Drawings,Payment,1032.0,0.0,25000.0
2019-03-02,Dr,Capital  First  Ltd,Payment,1033.0,0.0,55314.0
2019-03-02,Dr,Salary  Payable,Payment,1034.0,0.0,167823.0
2019-03-02,Dr,Salary  Payable,Payment,1035.0,0.0,36200.0
2019-03-02,Dr,Shankar  Radhakrishnan,Payment,1036.0,0.0,135000.0
2019-03-02,Dr,Salary  Payable,Payment,1037.0,0.0,141117.0
2019-03-02,Dr,Salary  Payable,Payment,1038.0,0.0,105000.0
2019-03-02,Dr,General  Drawings,Payment,1039.0,0.0,1324.0
2019-03-02,Dr,Travelling  Expenses,Payment,1040.0,0.0,2900.0
2019-03-03,Dr,General  Drawings,Payment,1041.0,0.0,12000.0
2019-03-03,Dr,Apartment  EMI,Payment,1042.0,0.0,25000.0
2019-03-05,Dr,Mohammad  Moin,Payment,1043.0,0.0,44604.0
2019-03-05,Dr,Salary  Payable,Payment,1044.0,0.0,12737.0
2019-03-05,Dr,Sridhar    New  Office  Rent,Payment,1045.0,0.0,115500.0
2019-03-05,Cr,Bank  Charges,Receipt,216.0,21.75,0.0
2019-03-06,Cr,M/s.Analytics  Quotient  Services  India  Pvt  Ltd.,Receipt,217.0,291600.0,0.0
2019-03-06,Dr,Salary  Payable,Payment,1046.0,0.0,14470.0
2019-03-06,Dr,General  Drawings,Payment,1047.0,0.0,40000.0
2019-03-06,Cr,NDVOR  IT  SOLUTIONS  PRIVATE  LIMITED,Receipt,218.0,9405.8,0.0
2019-03-06,Cr,NDVOR  IT  SOLUTIONS  PRIVATE  LIMITED,Receipt,219.0,85108.58,0.0
2019-03-07,Dr,TDS  on  Salary  (192),Payment,1048.0,0.0,163525.0
2019-03-07,Dr,Mohammad  Moin,Payment,1049.0,0.0,756.0
2019-03-08,Cr,Convergytics  Solution  Pvt  Ltd,Receipt,220.0,54000.0,0.0
2019-03-08,Dr,Repairs  and  Maintenance,Payment,1050.0,0.0,89220.0
2019-03-08,Dr,General  Drawings,Payment,1051.0,0.0,6000.0
2019-03-10,Dr,General  Drawings,Payment,1052.0,0.0,785.0
2019-03-11,Dr,General  Drawings,Payment,1053.0,0.0,45000.0
2019-03-11,Dr,Petty  Cash  -  Expenses,Payment,1054.0,0.0,30000.0
2019-03-11,Dr,General  Drawings,Payment,1055.0,0.0,38188.0
2019-03-11,Dr,General  Drawings,Payment,1056.0,0.0,21750.0
2019-03-11,Dr,Telephone  and  Internet  Expenses,Payment,1057.0,0.0,1200.0
2019-03-12,Dr,H  M  Nagesh,Payment,1058.0,0.0,35100.0
2019-03-12,Cr,M/s.  Think  N  Solutions  Pvt  Ltd.,Receipt,221.0,125768.0,0.0
2019-03-13,Dr,SP  Business  Corporation,Payment,1059.0,0.0,184663.0
2019-03-13,Dr,General  Drawings,Payment,1060.0,0.0,246296.0
2019-03-13,Dr,Electricity  /  Water  &  Utility  Charges,Payment,1061.0,0.0,5768.0
2019-03-14,Dr,Travelling  Expenses,Payment,1062.0,0.0,2891.5
2019-03-14,Dr,Electricity  /  Water  &  Utility  Charges,Payment,1063.0,0.0,27837.0
2019-03-14,Dr,M/S  C.  S  Interiors  &  Decorators,Payment,1064.0,0.0,30000.0
2019-03-14,Dr,Salary  Payable,Payment,1065.0,0.0,7731.0
2019-03-14,Dr,General  Drawings,Payment,1066.0,0.0,8000.0
2019-03-14,Dr,Employee  Contribution  to  Provident  Fund,Payment,1067.0,0.0,452093.0
2019-03-15,Dr,General  Drawings,Payment,1068.0,0.0,650.0
2019-03-16,Dr,Telephone  and  Internet  Expenses,Payment,1069.0,0.0,1349.63
2019-03-16,Dr,Employee  Contribution  to  ESI,Payment,1070.0,0.0,68248.0
2019-03-16,Dr,Apartment  EMI,Payment,1071.0,0.0,25000.0
2019-03-16,Dr,Labour  Welfare  Fund,Payment,1072.0,0.0,7140.0
2019-03-16,Dr,Electricity  /  Water  &  Utility  Charges,Payment,1073.0,0.0,7527.0
2019-03-18,Dr,General  Drawings,Payment,1074.0,0.0,40000.0
2019-03-18,Dr,VIJAYALAKSHMI  H  M  -  Rent  A/c,Payment,1075.0,0.0,81000.0
2019-03-18,Dr,Samruddhi  Facility  Management  &  Services,Payment,1076.0,0.0,39896.0
2019-03-18,Dr,General  Drawings,Payment,1077.0,0.0,4500.0
2019-03-18,Dr,Electronic  Cash  Ledger,Payment,1078.0,0.0,500000.0
2019-03-18,Cr,Harman  Connected  Services  Corp  India  Private  Ltd,Receipt,222.0,49680.0,0.0
2019-03-19,Dr,Telephone  and  Internet  Expenses,Payment,1079.0,0.0,600.0
2019-03-20,Dr,Electricity  /  Water  &  Utility  Charges,Payment,1080.0,0.0,4211.0
2019-03-20,Dr,Electronic  Cash  Ledger,Payment,1081.0,0.0,117026.0
2019-03-21,Cr,Harman  Connected  Services  Corp  India  Private  Ltd,Receipt,223.0,99360.0,0.0
2019-03-21,Dr,Travelling  Expenses,Payment,1082.0,0.0,9182.0
2019-03-22,Dr,Travelling  Expenses,Payment,1083.0,0.0,2830.52
2019-03-22,Dr,Travelling  Expenses,Payment,1084.0,0.0,22902.0
2019-03-22,Cr,MetricStream  Infotech  (India)  Pvt  Ltd.,Receipt,224.0,143534.0,0.0
2019-03-22,Cr,Disys  India  Pvt.Ltd,Receipt,225.0,72000.0,0.0
2019-03-24,Dr,General  Drawings,Payment,1085.0,0.0,12000.0
2019-03-25,Cr,The  Math  Company  Pvt  Ltd,Receipt,226.0,91800.0,0.0
2019-03-25,Cr,Fintellix  Solutions  Pvt.  Ltd  (Formerly  Icreate)_x000D_ 
,Receipt,227.0,719870.0,0.0
2019-03-25,Dr,Travelling  Expenses,Payment,1086.0,0.0,4584.0
2019-03-26,Cr,Aprameyah  Technologies,Receipt,228.0,81000.0,0.0
2019-03-26,Dr,Travelling  Expenses,Payment,1087.0,0.0,18893.0
2019-03-26,Dr,General  Drawings,Payment,1088.0,0.0,8000.0
2019-03-28,Cr,Millennium  Info  Tech  Inc,Receipt,229.0,855853.68,0.0
2019-03-28,Dr,Bank  Charges,Payment,1089.0,0.0,860.27
2019-03-29,Cr,IMS  Health  Analytics  Services  Private  Limited,Receipt,230.0,324595.06,0.0
2019-03-29,Cr,INTSOL  CONSULTANTS  PRIVATE  LIMITED,Receipt,231.0,43200.0,0.0
2019-03-29,Dr,Travelling  Expenses,Payment,1090.0,0.0,6090.0
2019-03-30,Dr,General  Drawings,Payment,1091.0,0.0,10000.0
2019-03-30,Cr,Zensar  Technologies  Ltd,Receipt,232.0,102375.0,0.0
2019-03-30,Cr,M/s.Analytics  Quotient  Services  India  Pvt  Ltd.,Receipt,233.0,295572.05,0.0
2019-03-31,Dr,Interest  on  Overdraft,Payment,1093.0,0.0,1475.0
